ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2010,1.15,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2010,0.9,Break in series,Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2011,1.44,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2011,1.63,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2011,1.19,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2012,1.55,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2012,1.89,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2012,1.12,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2013,1.44,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2013,1.67,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2013,1.13,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2014,1.49,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2014,1.75,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2014,1.17,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2015,1.4,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2015,1.63,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2015,1.11,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2016,1.39,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2016,1.72,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2016,0.96,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2017,1.2,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2017,1.44,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2017,0.9,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2018,1.11,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2018,1.25,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2018,0.92,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Total,2019,1.4,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Male,2019,1.72,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Romania,Share of temporary employees by sex (%),ROU - LFS - EU Labour Force Survey,Sex: Female,2019,1,,Working time arrangement coverage: Full-time and part time workers,Repository: Eurostat special tabulation
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2010,9.05,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2010,11.33,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2010,6.73,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2011,8.33,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2011,10.42,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2011,6.22,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2012,8.5,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2012,10.56,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2012,6.39,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2013,8.54,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2013,10.63,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2013,6.4,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2014,8.94,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2014,11.12,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2014,6.7,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2015,9,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2015,11.15,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2015,6.77,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2016,8.4,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2016,10.45,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2016,6.28,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2017,8.25,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2017,10.22,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2017,6.22,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2018,7.84,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2018,9.93,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2018,5.68,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Total,2019,8.03,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Male,2019,10.21,,,Repository: ILO-STATISTICS - Micro data processing
Russian Federation,Share of temporary employees by sex (%),RUS - LFS - Labour force survey,Sex: Female,2019,5.78,,,Repository: ILO-STATISTICS - Micro data processing
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Total,2017,73.99,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Male,2017,72.55,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Female,2017,75.87,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Total,2018,73.09,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Male,2018,71.87,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Female,2018,74.67,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Total,2019,69.63,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Male,2019,67.43,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - LFS - Enquête sur la population active,Sex: Female,2019,72.5,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Rwanda,Share of temporary employees by sex (%),RWA - HIES - Enquête Intégrale sur les Conditions de Vie de Ménages,Sex: Total,2014,72.93,,,Repository: ILO-STATISTICS - Micro data processing
