ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Tonga,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TON - LFS - Labour force survey,Occupation (Managerial positions): Total management,2018,41.56,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2010,43.11,,Population coverage: Excluding institutional population
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2011,40.98,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2012,43.1,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2013,43.93,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2014,43.84,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2015,41.94,,Repository: ILO-STATISTICS - Micro data processing
Trinidad and Tobago,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TTO - LFS - Continuous Sample Survey of the Population,Occupation (Managerial positions): Total management,2016,44.51,,Repository: ILO-STATISTICS - Micro data processing
Tunisia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUN - LFS - Enquête nationale sur la population et l'emploi,Occupation (Managerial positions): Senior and middle management,2010,19.26,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUN - LFS - Enquête nationale sur la population et l'emploi,Occupation (Managerial positions): Total management,2010,12.68,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Tunisia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUN - LFS - Enquête nationale sur la population et l'emploi,Occupation (Managerial positions): Total management,2011,13.86,,Data reference period: Second quarter
Tunisia,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUN - LFS - Enquête nationale sur la population et l'emploi,Occupation (Managerial positions): Total management,2012,14.76,,Data reference period: Second quarter
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2010,18.76,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2010,10.04,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2011,13,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2011,11.02,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2012,14.34,Break in series: Methodology revised,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2012,12.15,Break in series: Methodology revised,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2013,16.57,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2013,14.44,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2014,15.54,Break in series: Methodology revised,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2014,13.36,Break in series: Methodology revised,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2015,14.43,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2015,13.16,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2016,16.7,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2016,15.09,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2017,17.27,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2017,15.01,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2018,16.33,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2018,14.81,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2019,17.46,,Repository: Eurostat special tabulation
Turkey,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUR - LFS - EU Labour Force Survey,Occupation (Managerial positions): Total management,2019,16.17,,Repository: Eurostat special tabulation
Tuvalu,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUV - HIES - Household Income and Expenditure Survey,Occupation (Managerial positions): Senior and middle management,2016,36.73,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Tuvalu,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TUV - HIES - Household Income and Expenditure Survey,Occupation (Managerial positions): Total management,2016,35.93,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
"Tanzania, United Republic of",SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TZA - LFS - Labour Force Survey,Occupation (Managerial positions): Senior and middle management,2014,17.34,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
"Tanzania, United Republic of",SDG indicator 5.5.2 - Female share of employment in managerial positions (%),TZA - LFS - Labour Force Survey,Occupation (Managerial positions): Total management,2014,23.26,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Uganda,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),UGA - LFS - National Labour Force,Occupation (Managerial positions): Total management,2012,22.82,,Repository: ILO-STATISTICS - Micro data processing
Uganda,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),UGA - LFS - National Labour Force,Occupation (Managerial positions): Senior and middle management,2017,25.45,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uganda,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),UGA - LFS - National Labour Force,Occupation (Managerial positions): Total management,2017,33.54,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uganda,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),UGA - HIES - Uganda National Household Survey,Occupation (Managerial positions): Total management,2013,25.3,,Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old
Ukraine,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),UKR - LFS - Labour force survey,Occupation (Managerial positions): Total management,2010,41.18,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
Ukraine,SDG indicator 5.5.2 - Female share of employment in managerial positions (%),UKR - LFS - Labour force survey,Occupation (Managerial positions): Total management,2013,38.31,,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
